store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,image,small_image,thumbnail,url_key,url_path,custom_design,page_layout,options_container,image_label,small_image_label,thumbnail_label,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,price,special_price,weight,msrp,status,is_recurring,visibility,enable_googlecheckout,tax_class_id,description,short_description,meta_keyword,custom_layout_update,news_from_date,news_to_date,special_from_date,special_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites
admin,base,Accessory,simple,8,205103,0,Her Highness Child Size Hat - 8ct,,,,,,,default/hellowired,No layout updates,Block after Info Column,,,,India,Use config,Use config,No,199,,,,Enabled,No,"Catalog, Search",Yes,Shipping,There is no doubt who is the Princess of her special day with this regal design. Our adorable party hats make great accessories for birthday celebrations!,There is no doubt who is the Princess of her special day with this regal design. Our adorable party hats make great accessories for birthday celebrations!,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Her Highness Child Size Hat - 8ct,0,simple,,
admin,base,Accessory,simple,8,209103,0,Her Higness Paper Tiara w/Glitter - 8ct,,,,,,,default/hellowired,No layout updates,Block after Info Column,,,,India,Use config,Use config,No,399,,,,Enabled,No,"Catalog, Search",Yes,Shipping,There is no doubt who is the Princess of her special day with this regal design. Our stylish glitter tiara lets the birthday girl shine!,There is no doubt who is the Princess of her special day with this regal design. Our stylish glitter tiara lets the birthday girl shine!,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Her Higness Paper Tiara w/Glitter - 8ct,0,simple,,
admin,base,Decoration,simple,9,295015,0,Sweet 16 Letter Banner ,,,,,,,default/hellowired,No layout updates,Block after Info Column,,,,India,Use config,Use config,No,350,,,,Enabled,No,"Catalog, Search",Yes,Shipping,"The Sweet Sixteen look comes together in a coordinating style that captures every girl's personality: frilly, feminine, fabulous and funky! This coordinating party banner is great for decorating doors, mantels and walls, keeping the party atmosphere festive.","The Sweet Sixteen look comes together in a coordinating style that captures every girl's personality: frilly, feminine, fabulous and funky! This coordinating party banner is great for decorating doors, mantels and walls, keeping the party atmosphere festive.",,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Sweet 16 Letter Banner ,0,simple,,
admin,base,Decoration,simple,9,295015,0,Sweet 16 Letter Banner ,,,,,,,default/hellowired,No layout updates,Block after Info Column,,,,India,Use config,Use config,No,350,,,,Enabled,No,"Catalog, Search",Yes,Shipping,"The Sweet Sixteen look comes together in a coordinating style that captures every girl's personality: frilly, feminine, fabulous and funky! This coordinating party banner is great for decorating doors, mantels and walls, keeping the party atmosphere festive.","The Sweet Sixteen look comes together in a coordinating style that captures every girl's personality: frilly, feminine, fabulous and funky! This coordinating party banner is great for decorating doors, mantels and walls, keeping the party atmosphere festive.",,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Sweet 16 Letter Banner ,0,simple,,
admin,base,Tableware,simple,8,425954,0,Fairytale Princess Dinner Plates - 8ct,,,,,,,default/hellowired,No layout updates,Block after Info Column,,,,India,Use config,Use config,No,215,,,,Enabled,No,"Catalog, Search",Yes,Shipping,"A magical celebration for her is in store with our Fairytale Princess collection. These coordinating dinner size plates are perfect for a meal or party snacks, and make clean up a snap!","A magical celebration for her is in store with our Fairytale Princess collection. These coordinating dinner size plates are perfect for a meal or party snacks, and make clean up a snap!",,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Fairytale Princess Dinner Plates - 8ct,0,simple,,
admin,base,Tableware,simple,8,661954,0,Fairytale Princess Lunch Napkins - 16ct,,,,,,,default/hellowired,No layout updates,Block after Info Column,,,,India,Use config,Use config,No,215,,,,Enabled,No,"Catalog, Search",Yes,Shipping,A magical celebration for her is in store with our Fairytale Princess collection. Our coordinating lunch napkins are strong enough for any mess!,A magical celebration for her is in store with our Fairytale Princess collection. Our coordinating lunch napkins are strong enough for any mess!,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Fairytale Princess Lunch Napkins - 16ct,0,simple,,
admin,base,Tableware,simple,8,375954,0,Fairytale Princess 9oz Cups - 8ct,,,,,,,default/hellowired,No layout updates,Block after Info Column,,,,India,Use config,Use config,No,199,,,,Enabled,No,"Catalog, Search",Yes,Shipping,A magical celebration for her is in store with our Fairytale Princess collection. Coordinating hot/cold cups make party set up and clean up a snap.,A magical celebration for her is in store with our Fairytale Princess collection. Coordinating hot/cold cups make party set up and clean up a snap.,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Fairytale Princess 9oz Cups - 8ct,0,simple,,
admin,base,Accessory,simple,8,195954,0,Pin the Fairytale Princess Game,,,,,,,default/hellowired,No layout updates,Block after Info Column,,,,India,Use config,Use config,No,550,,,,Enabled,No,"Catalog, Search",Yes,Shipping,A magical celebration for her is in store with our Fairytale Princess collection. Coordinating party games are a fun way to keep guests entertained!,A magical celebration for her is in store with our Fairytale Princess collection. Coordinating party games are a fun way to keep guests entertained!,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Pin the Fairytale Princess Game,0,simple,,
admin,base,Accessory,simple,8,895954,0,Fairytale Princess Invitation Card - 8ct,,,,,,,default/hellowired,No layout updates,Block after Info Column,,,,India,Use config,Use config,No,399,,,,Enabled,No,"Catalog, Search",Yes,Shipping,A magical celebration for her is in store with our Fairytale Princess collection. Coordinating party invitations make it easy for hosts to keep the theme throughout the entire celebration!,A magical celebration for her is in store with our Fairytale Princess collection. Coordinating party invitations make it easy for hosts to keep the theme throughout the entire celebration!,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Fairytale Princess Invitation Card - 8ct,0,simple,,
admin,base,Accessory,simple,8,105954,0,Fairytale Princess Pick Candle,,,,,,,default/hellowired,No layout updates,Block after Info Column,,,,India,Use config,Use config,No,299,,,,Enabled,No,"Catalog, Search",Yes,Shipping,A magical celebration for her is in store with our Fairytale Princess collection. Coordinated candles make the cake part of the theme.,A magical celebration for her is in store with our Fairytale Princess collection. Coordinated candles make the cake part of the theme.,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Fairytale Princess Pick Candle,0,simple,,
admin,base,Tableware,simple,16,425130,0,Big Top Birthday Dinner Plates - 8ct,,,,,,,default/hellowired,No layout updates,Block after Info Column,,,,India,Use config,Use config,No,249,,,,Enabled,No,"Catalog, Search",Yes,Shipping,"Our fun Big Top Birthday ensemble brings the circus right to the party! These coordinating dinner size plates are perfect for a meal or party snacks, and make clean up a snap!","Our fun Big Top Birthday ensemble brings the circus right to the party! These coordinating dinner size plates are perfect for a meal or party snacks, and make clean up a snap!",,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Big Top Birthday Dinner Plates - 8ct,0,simple,,
admin,base,Tableware,simple,16,415130,0,Big Top Birthday Dessert Plates - 8ct,,,,,,,default/hellowired,No layout updates,Block after Info Column,,,,India,Use config,Use config,No,199,,,,Enabled,No,"Catalog, Search",Yes,Shipping,Our fun Big Top Birthday ensemble brings the circus right to the party! Coordinating luncheon size plates are perfect for snacks and cake or dessert.,Our fun Big Top Birthday ensemble brings the circus right to the party! Coordinating luncheon size plates are perfect for snacks and cake or dessert.,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Big Top Birthday Dessert Plates - 8ct,0,simple,,
admin,base,Tableware,simple,16,660030,0,Big Top Birthday Lunch Napkins - 16ct,,,,,,,default/hellowired,No layout updates,Block after Info Column,,,,India,Use config,Use config,No,225,,,,Enabled,No,"Catalog, Search",Yes,Shipping,Our fun Big Top Birthday ensemble brings the circus right to the party! Our coordinating lunch napkins are strong enough for any mess!,Our fun Big Top Birthday ensemble brings the circus right to the party! Our coordinating lunch napkins are strong enough for any mess!,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Big Top Birthday Lunch Napkins - 16ct,0,simple,,
admin,base,Tableware,simple,16,655130,0,Big Top Birthday Beverage Napkins - 16ct,,,,,,,default/hellowired,No layout updates,Block after Info Column,,,,India,Use config,Use config,No,199,,,,Enabled,No,"Catalog, Search",Yes,Shipping,Our fun Big Top Birthday ensemble brings the circus right to the party! Coordinating beverage napkins are perfectly paired with larger napkins or great on their own when a larger napkin is not needed.,Our fun Big Top Birthday ensemble brings the circus right to the party! Coordinating beverage napkins are perfectly paired with larger napkins or great on their own when a larger napkin is not needed.,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Big Top Birthday Beverage Napkins - 16ct,0,simple,,
